Recommended to have a backup save in case something goes wrong.
-Default save location: C:\USERNAME\Documents\Need for Speed Heat "SaveGame" folder.

###CurrencyItemData###
22087748: 					BankCurrency
54204136: 					Car_Ford_Mustang_1965_BumperF_SetORxC
13107909: 					Car_Porsche_CarreraS_2014_BumperR_SetA
11984058: 					Car_Chevrolet_CamaroSS_1967_BumperR_SetA
59875418: 					Car_LandRover_Defender110_2017_BumperF_SetB
2786248690: 					Car_Ford_Mustang_1965_BumperR_SetA
4031244742: 					Car_Lamborghini_DiabloSuperVeloce_1995_BumperF_SetA
2083956564: 					Car_Volvo_242DL_1975_BumperF_SetC
2312399381: 					Car_Nissan_SkylineGTRVspecR34_1999_BumperR_SetF
26069764: 					Car_Plymouth_Barracuda_1970_BumperF_SetE
39699658: 					Car_Porsche_CarreraS_2014_BumperR_SetTS
46851708: 					Car_Lamborghini_AventadorLP7404S_2018_BumperF_SetSV
2073929315: 					Car_BMW_M3E46_2003_BumperF_SetD
2122064870: 					Car_Ford_MustangGT_2015_BumperF_SetA
209021239: 					Car_Subaru_BRZPremium_2014_BumperF_SetE
32232436: 					Car_BMW_M5_2017_BumperF_SetD
908586742: 					Car_Porsche_911CarreraRSR_1974_BumperR_SetE
5757326: 					Car_Chevrolet_BelAir_1955_BumperF_SetORxA
55816216: 					Car_AstonMartin_DB5_1964_BumperR_SetDFxA
3795872641: 					Car_Volkswagen_GolfGti_1974_BumperR_SetB
18022074: 					Car_Chevrolet_CamaroSS_1967_BumperF_SetB
17008784: 					Car_BMW_M3E30Evo2_1988_BumperR_SetC
40824480: 					Car_BMW_X6M_2016_BumperR_SetF
66589178: 					Car_MercedesBenz_AMGG63_2017_BumperF_SetA
35712069: 					Car_Acura_NSX_2019_BumperR_SetA
2031820404: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetC
1692946181: 					Car_MercedesBenz_AMGGT_2015_BumperF_SetB
2457044450: 					Car_Nissan_SilviaSpecR_2002_BumperF_SetE
155256612: 					Car_BMW_M3E92Coupe_2012_BumperF_SetC
48615495: 					Car_Honda_CivicTypeR_2015_BumperF_SetC
27766970: 					Car_Buick_GrandNational_1987_BumperR_SetA
33638862: 					Car_Subaru_ImprezaWRXSTi_2006_BumperR_SetB
2914767249: 					Car_Nissan_180sxTypeX_1996_BumperR_SetB
1307992496: 					Car_Nissan_SilviaSpecR_2002_BumperR_SetC
19836801: 					Car_Chevrolet_BelAir_1955_BumperF_SetF
705072775: 					Car_Mitsubishi_EvolutionMR_2008_BumperR_SetD
3045491765: 					Car_Mazda_MX5_1996_BumperF_SetB
30326937: 					Car_MercedesBenz_AMGG63_2017_BumperR_SetB
3546984723: 					Car_Honda_S2000UltimateEdition_2009_BumperF_SetD
55326934: 					Car_Nissan_GTRSkylineKPGC10_1971_BumperF_SetB
3296088: 					Car_McLaren_570S_2015_BumperF_SetF
4145999218: 					Car_Nissan_180sxTypeX_1996_BumperR_SetA
59125856: 					Car_Porsche_9912GTRS_2018_BumperF_SetA
617831: 					Car_Nissan_GTR_2017_BumperF_SetT
18865528: 					Car_Chevrolet_C10PickupStepside_1965_BumperR_SetDFxA
951971674: 					Car_Ford_FocusRS_2015_BumperR_SetXA
24432450: 					Car_Audi_R8V10_2019_BumperR_Set2016
7099509: 					Car_BMW_M5_2017_BumperR_SetD
3502639575: 					Car_BMW_M4_2017_BumperR_SetD
573841382: 					Car_BMW_M3E92Coupe_2012_BumperF_SetA
51861089: 					Car_Dodge_ChallengerSRT_2014_BumperR_SetD
36184261: 					Car_Ford_CrownVictoriaPoliceInterceptor_2008_BumperF_SetG
2752303392: 					Car_Porsche_911CarreraRSR_1974_BumperF_SetG
10943546: 					Car_Dodge_Charger_1969_BumperF_SetG
17647697: 					Car_Buick_GrandNational_1987_BumperR_SetB
48917956: 					Car_Ferrari_488GTB_2016_BumperF_SetA
65594366: 					Car_Nissan_GTR_2017_BumperR_SetT
26273326: 					Car_Chevrolet_BelAir_1955_BumperF_SetD
41761910: 					Car_Chevrolet_ColoradoZR2_2017_BumperF_SetC
28204934: 					Car_Ford_MustangFoxbody_1990_BumperF_SetA
880457584: 					Car_Porsche_911CarreraS993_1997_BumperR_SetC
52558227: 					Car_Nissan_GTRSkylineKPGC10_1971_BumperR_SetXXX
51828605: 					Car_Chevrolet_ColoradoZR2_2017_BumperR_SetD
1358997460: 					Car_Mazda_MX5_1996_BumperF_SetC
35530166: 					Car_RangeRover_SportSVR_2018_BumperR_SetB
53680121: 					Car_Chevrolet_CamaroSS_1967_BumperR_SetB
63623118: 					Car_AstonMartin_DB11_2017_BumperF_SetA
3725545202: 					Car_MercedesBenz_AMGGT_2015_BumperR_SetA
4096769621: 					Car_Ford_MustangGT_2015_BumperF_SetB
51330102: 					Car_Volkswagen_Beetle_1963_BumperF_SetX
3816083958: 					Car_Ford_MustangBoss302_1969_BumperF_SetA
495345297: 					Car_Nissan_SilviaSpecR_2002_BumperR_SetB
992518949: 					Car_Ford_MustangFoxbody_1990_BumperF_SetB
2585774165: 					Car_Mitsubishi_EvolutionMR_2008_BumperF_SetB
3570139795: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetD
20464183: 					Car_Subaru_ImprezaWRXSTi_2006_BumperF_SetC
24273907: 					Car_Dodge_Charger_1969_BumperR_SetE
723261964: 					Car_Subaru_BRZPremium_2014_BumperF_SetK
36127455: 					Car_Ford_FocusRS_2015_BumperF_SetC
14145080: 					Car_RangeRover_SportSVR_2018_BumperF_SetB
23640574: 					Car_Audi_R8V10_2019_BumperR_SetB
852515750: 					Car_Lotus_ExigeS_2006_BumperF_SetA
12468423: 					Car_Chevrolet_CamaroSS_1967_BumperR_SetC
3163198116: 					Car_Nissan_SkylineGTRVSpecR32_1993_BumperF_SetC
1003790449: 					Car_Volvo_242DL_1975_BumperR_SetB
3351906450: 					Car_Dodge_ChallengerSRT_2014_BumperR_SetA
87828146: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetE
17466883: 					Car_AlfaRomeo_GiuliaQV_2016_BumperF_SetA
4234318245: 					Car_Lamborghini_AventadorLP7404S_2018_BumperF_SetB
66519436: 					Car_BMW_M3E30Evo2_1988_BumperF_SetF
313129: 					Car_BMW_M4_2017_BumperR_SetH
18409247: 					Car_AstonMartin_DB11_2017_BumperR_SetB
6098699: 					Car_Nissan_370Z_2019_BumperF_SetB
3543631350: 					Car_Nissan_SkylineGTRVspecR34_1999_BumperR_SetE
58073473: 					Car_Mini_CountrymanJCW_2017_BumperF_SetD
64958911: 					Car_BMW_X6M_2016_BumperR_SetA
2732219058: 					Car_Volkswagen_GolfGti_1974_BumperR_SetA
18564531: 					Car_Lamborghini_AventadorLP7404S_2018_BumperF_SetE
1699598386: 					Car_Porsche_911CarreraS993_1997_BumperR_SetA
25016380: 					Car_Audi_S5_2017_BumperF_SetA
40195061: 					Car_Chevrolet_BelAir_1955_BumperF_SetC
61477566: 					Car_Chevrolet_CorvetteGS_2017_BumperR_SetCOP
62733554: 					Car_Plymouth_Barracuda_1970_BumperR_SetA
18242736: 					Car_Volvo_Amazon_1970_BumperF_SetF
35589676: 					Car_SRT_ViperGTS_2014_BumperF_SetE
19399843: 					Car_BMW_M5_2017_BumperF_SetA
18895250: 					Car_Koenigsegg_Regera_2015_BumperR_SetD
26151103: 					Car_Porsche_918Spyder_2015_BumperF_SetA
4196329: 					Car_Ford_Explorer_2011_BumperF_SetA
2723417622: 					Car_BMW_M3E46_2003_BumperR_SetE
3442439185: 					Car_Mazda_RX7SpiritR_2002_BumperR_SetB
49182349: 					Car_Volkswagen_GolfGTi_2016_BumperF_SetB
2727685810: 					Car_Ford_FocusRS_2015_BumperR_SetA
5068156: 					Car_AstonMartin_DB5_1964_BumperR_SetE
24635382: 					Car_MercedesBenz_C63AMG_2017_BumperR_SetA
3477779638: 					Car_Nissan_180sxTypeX_1996_BumperF_SetG
3280281: 					Car_Nissan_350Z_2006_BumperF_SetB
22597936: 					Car_Porsche_718CaymanGTS_2018_BumperR_SetA
42889607: 					Car_BMW_Z4M40i_2019_BumperF_SetB
55736454: 					Car_Chevrolet_CamaroZ28_2014_BumperF_SetXA
39774548: 					Car_Lamborghini_AventadorLP7404S_2018_BumperR_SetSVJ
33503112: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetORxB
55954737: 					Car_Volkswagen_GolfGTi_2016_BumperR_SetC
88182642: 					Car_Nissan_SkylineGTRVSpecR32_1993_BumperR_SetA
658711185: 					Car_Porsche_9912GTRS_2018_BumperR_SetB
6043937: 					Car_McLaren_570S_2015_BumperR_SetF
690751746: 					Car_BMW_M3E46_2003_BumperF_SetE
4098594849: 					Car_Porsche_718CaymanGTS_2018_BumperR_SetB
834793116: 					Car_Ford_Mustang_1965_BumperF_SetXC
451171244: 					Car_Nissan_180sxTypeX_1996_BumperF_SetK
40683647: 					Car_BMW_M3E46_2003_BumperF_SetRZR
2027546645: 					Car_BMW_M2Competition_2018_BumperF_SetB
62357754: 					Car_Nissan_370Z_2019_BumperF_SetA
20042576: 					Car_Pontiac_TransAm_1977_BumperR_SetC
9795018: 					Car_Pontiac_TransAm_1977_BumperR_SetDFxA
350697837: 					Car_Lotus_ExigeS_2006_BumperF_SetXB
1220469156: 					Car_Porsche_911CarreraRSR_1974_BumperF_SetC
153790543: 					Car_Nissan_180sxTypeX_1996_BumperF_SetH
12399764: 					Car_Volkswagen_GolfGti_1974_BumperF_SetE
874443649: 					Car_BMW_M3E92Coupe_2012_BumperF_SetF
52557891: 					Car_Koenigsegg_Regera_2015_BumperF_SetA
690586272: 					Car_Mazda_RX7SpiritR_2002_BumperF_SetG
45384128: 					Car_AstonMartin_DB11_2017_BumperR_SetA
36581382: 					Car_Subaru_ImprezaWRXSTi_2006_BumperF_SetB
14153003: 					Car_Porsche_PanameraTurbo_2017_BumperF_SetC
35507009: 					Car_Volkswagen_Beetle_1963_BumperR_SetAD
3344632166: 					Car_Nissan_180sxTypeX_1996_BumperF_SetA
41389573: 					Car_McLaren_P1_2014_BumperF_SetA
1639053926: 					Car_Porsche_911CarreraRSR_1974_BumperF_SetA
60576850: 					Car_Porsche_PanameraTurbo_2017_BumperR_SetC
34506223: 					Car_McLaren_570S_2015_BumperR_SetLT
1053396050: 					Car_Chevrolet_CamaroZ28_2014_BumperR_SetA
65748900: 					Car_Mitsubishi_EvolutionX_2008_BumperF_SetC
39598072: 					Car_Ford_Mustang_1965_BumperR_SetB
7064515: 					Car_Volkswagen_Beetle_1963_BumperF_SetAD
23476427: 					Car_McLaren_P1GTRIcon_2015_BumperF_SetA
3933491341: 					Car_Nissan_180sxTypeX_1996_BumperF_SetJ
44344119: 					Car_Ford_Mustang_1965_BumperR_SetE
605093: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetORxE
60823414: 					Car_LandRover_Defender110_2017_BumperR_SetC
898231334: 					Car_Porsche_911CarreraS993_1997_BumperF_SetA
64365187: 					Car_Porsche_CarreraS_2014_BumperF_SetA
1593913567: 					Car_Honda_S2000UltimateEdition_2009_BumperR_SetL
1841261: 					Car_Ferrari_488GTB_2016_BumperR_SetB
545100179: 					Car_Mitsubishi_EvolutionMR_2008_BumperF_SetD
537644498: 					Car_Lamborghini_DiabloSuperVeloce_1995_BumperR_SetA
32482770: 					Car_Nissan_350Z_2006_BumperR_SetA
28963959: 					Car_Ford_F150Raptor_2017_BumperF_SetF
3833791632: 					Car_Subaru_BRZPremium_2014_BumperF_SetB
26069414: 					Car_Porsche_918Spyder_2015_BumperR_SetA
46941552: 					Car_Chevrolet_C10PickupStepside_1965_BumperF_SetC
54381691: 					Car_Porsche_718CaymanGTS_2018_BumperF_SetC
5185631: 					Car_Ford_CrownVictoriaPoliceInterceptor_2008_BumperF_SetB
921993457: 					Car_Subaru_BRZPremium_2014_BumperF_SetC
308326341: 					Car_Honda_CivicTypeR_2000_BumperF_SetB
13742463: 					Car_Mini_CountrymanJCW_2017_BumperF_SetA
930038: 					Car_Chevrolet_CamaroSS_1967_BumperF_SetA
538785: 					Car_RangeRover_SportSVR_2018_BumperF_SetA
31872236: 					Car_Chevrolet_CorvetteGS_2017_BumperR_SetE
40242148: 					Car_Chevrolet_CorvetteGS_2017_BumperF_SetNFS
29399210: 					Car_RangeRover_SportSVR_2018_BumperF_SetC
15751594: 					Car_AstonMartin_DB5_1964_BumperF_SetB
15093167: 					Car_Subaru_ImprezaWRXSTi_2006_BumperF_SetE
1179769618: 					Car_Nissan_GTRSkylineKPGC10_1971_BumperR_SetA
2401590250: 					Car_Nissan_180sxTypeX_1996_BumperF_SetM
4835452: 					Car_Ford_Mustang_1965_BumperR_SetD
52553685: 					Car_BMW_Z4M40i_2019_BumperF_SetC
65202747: 					Car_Ferrari_LaFerrari_2016_BumperF_SetEVO
1913078256: 					Car_Volkswagen_GolfGti_1974_BumperR_SetC
57026104: 					Car_Lamborghini_HuracanLP580_2018_BumperR_SetPFC
19098993: 					Car_Nissan_GTR_2017_BumperF_SetA
2706985808: 					Car_Subaru_ImprezaWRX_2010_BumperR_SetC
35455603: 					Car_SRT_ViperGTS_2014_BumperR_SetE
20195649: 					Car_BMW_M5_2017_BumperR_SetB
12847583: 					Car_Ford_GT_2017_BumperF_SetE
11145477: 					Car_Lamborghini_MurcielagoSV_2010_BumperF_SetB
4148693452: 					Car_Honda_CivicTypeR_2000_BumperF_SetXA
6984995: 					Car_Infiniti_Q60S_2017_BumperR_SetA
19233784: 					Car_Audi_R8V10_2019_BumperF_SetB
3567334194: 					Car_Honda_NSXTypeR_1992_BumperR_SetA
5151053: 					Car_BMW_i8_2018_BumperF_SetC
46067192: 					Car_Volkswagen_Beetle_1963_BumperF_SetA
3533071568: 					Car_BMW_M3E46_2003_BumperR_SetC
1459299603: 					Car_Nissan_SkylineGTRVspecR34_1999_BumperF_SetD
66437842: 					Car_AstonMartin_DB11_2017_BumperR_SetD
53935314: 					Car_Ferrari_488GTB_2016_BumperF_SetPT
66445157: 					Car_Nissan_GTR_2017_BumperR_SetQ
1553814967: 					Car_Mazda_MX5_2015_BumperR_SetA
1891294268: 					Car_Honda_S2000UltimateEdition_2009_BumperR_SetO
3514853413: 					Car_Dodge_ChallengerSRT_2014_BumperF_SetB
41833638: 					Car_Ford_MustangBoss302_1969_BumperF_SetAxCF
63370107: 					Car_AstonMartin_DB11_2017_BumperF_SetC
3324595154: 					Car_Lamborghini_HuracanLP580_2018_BumperR_SetA
3717840261: 					Car_BMW_M4_2017_BumperF_SetB
2731704516: 					Car_BMW_M3E46_2003_BumperF_SetC
3195299578: 					Car_BMW_M3E92Coupe_2012_BumperR_SetI
6142456: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetG
25046702: 					Car_Mini_CountrymanJCW_2017_BumperR_SetD
1181153822: 					Car_Subaru_BRZPremium_2014_BumperF_SetI
10419897: 					Car_MercedesBenz_AMGA45_2016_BumperR_SetB
1726577266: 					Car_Nissan_SilviaSpecR_2002_BumperR_SetA
12199218: 					Car_BMW_X6M_2016_BumperF_SetA
15439712: 					Car_Subaru_ImprezaWRXSTi_2006_BumperR_SetC
3850840053: 					Car_Subaru_BRZPremium_2014_BumperR_SetF
65141625: 					Car_MercedesBenz_AMGA45_2016_BumperR_SetA
378402566: 					Car_Nissan_GTRSkylineKPGC10_1971_BumperF_SetA
4193264434: 					Car_BMW_M2Competition_2018_BumperR_SetA
14050642: 					Car_LandRover_Defender110_2017_BumperF_SetC
3581782886: 					Car_Nissan_SkylineGTRVSpecR32_1993_BumperF_SetA
6568602: 					Car_Ford_MustangBoss302_1969_BumperR_SetAxCF
30678030: 					Car_Nissan_350Z_2006_BumperF_SetCCM
31880765: 					Car_Lamborghini_AventadorLP7404S_2018_BumperR_SetE
3453884806: 					Car_BMW_M3E46_2003_BumperF_SetA
7001050: 					Car_Nissan_GTR_2017_BumperF_SetQ
2393932526: 					Car_BMW_M3E92Coupe_2012_BumperF_SetI
37705657: 					Car_Chevrolet_C10PickupStepside_1965_BumperF_SetA
45052235: 					Car_Chevrolet_ColoradoZR2_2017_BumperF_SetA
39888994: 					Car_Ferrari_488GTB_2016_BumperF_SetC
2923431922: 					Car_Ford_MustangGT_2015_BumperR_SetA
37364320: 					Car_Audi_S5_2017_BumperR_SetA
35398652: 					Car_Chevrolet_C10PickupStepside_1965_BumperR_SetB
26126204: 					Car_Mini_CountrymanJCW_2017_BumperR_SetA
60361264: 					Car_AstonMartin_Vulcan_2017_BumperR_SetA
46152550: 					Car_Ford_CrownVictoriaPoliceInterceptor_2008_BumperR_SetA
1220255078: 					Car_Honda_S2000UltimateEdition_2009_BumperF_SetA
1984881638: 					Car_Ford_Mustang_1965_BumperF_SetA
53327906: 					Car_Porsche_CarreraS_2014_BumperF_SetTS
30134988: 					Car_Lamborghini_DiabloSuperVeloce_1995_BumperF_SetD
1222083224: 					Car_Volkswagen_GolfGti_1974_BumperR_SetXC
2765967142: 					Car_Honda_NSXTypeR_1992_BumperF_SetA
54929059: 					Car_Porsche_718CaymanGTS_2018_BumperR_SetC
139288830: 					Car_Nissan_180sxTypeX_1996_BumperR_SetM
45270125: 					Car_Infiniti_Q60S_2017_BumperF_SetD
58427158: 					Car_Audi_S5_2017_BumperR_SetB
3049562658: 					Car_Mitsubishi_EvolutionMR_2008_BumperR_SetA
3291514270: 					Car_Ford_FocusRS_2015_BumperF_SetXA
8352242: 					Car_Porsche_918Spyder_2015_BumperR_SetC
2007682820: 					Car_Lamborghini_HuracanLP580_2018_BumperF_SetC
59236671: 					Car_MercedesBenz_AMGGT_2015_BumperF_SetRT
37146426: 					Car_Nissan_GTR_2017_BumperF_SetB
4160500931: 					Car_Nissan_180sxTypeX_1996_BumperF_SetD
5225429: 					Car_Lamborghini_HuracanLP580_2018_BumperF_SetPFC
2113400197: 					Car_Nissan_180sxTypeX_1996_BumperF_SetB
43762: 					Car_Pagani_HuayraBC_2017_BumperF_SetA
32206330: 					Car_AstonMartin_DB5_1964_BumperF_SetC
212353203: 					Car_Subaru_BRZPremium_2014_BumperF_SetT
60270385: 					Car_Pontiac_TransAm_1977_BumperR_SetA
18161183: 					Car_Mitsubishi_EvolutionX_2008_BumperF_SetF
43410301: 					Car_BMW_X6M_2016_BumperR_SetD
35995273: 					Car_Lamborghini_Countach_1989_BumperF_SetB
20522217: 					Car_Koenigsegg_Regera_2015_BumperF_SetD
18163337: 					Car_Nissan_GTR_2017_BumperF_SetS
2440420978: 					Car_Porsche_911CarreraRSR_1974_BumperR_SetA
8734741: 					Car_Mercury_Cougar_1967_BumperF_SetC
46081179: 					Car_Nissan_350Z_2006_BumperF_SetRCH
991507921: 					Car_Mazda_RX7SpiritR_2002_BumperF_SetF
15077458: 					Car_MercedesBenz_AMGGT_2015_BumperR_SetD
48744866: 					Car_Mini_CountrymanJCW_2017_BumperF_SetC
3773744855: 					Car_Nissan_SilviaSpecR_2002_BumperR_SetD
3019450290: 					Car_BMW_M3E92Coupe_2012_BumperF_SetE
2579378382: 					Car_Volkswagen_GolfGti_1974_BumperF_SetXA
40178547: 					Car_Ford_GT_2017_BumperR_SetB
12946930: 					Car_AstonMartin_Vulcan_2017_BumperR_SetC
123231525: 					Car_BMW_M3E46_2003_BumperF_SetB
1921019889: 					Car_Chevrolet_CamaroZ28_2014_BumperR_SetB
47069856: 					Car_BMW_M3E46_2003_BumperR_SetRZR
43126913: 					Car_Infiniti_Q60S_2017_BumperR_SetD
26328122: 					Car_Polestar_1_2020_BumperR_SetA
63865596: 					Car_MercedesBenz_C63AMG_2017_BumperF_SetD
13616636: 					Car_Ford_F150Raptor_2017_BumperR_SetE
52895805: 					Car_RangeRover_SportSVR_2018_BumperF_SetD
15885228: 					Car_Infiniti_Q60S_2017_BumperF_SetB
45920380: 					Car_Jaguar_FTypeRCoupe_2015_BumperF_SetRT
435005056: 					Car_Subaru_BRZPremium_2014_BumperF_SetG
27961820: 					Car_Polestar_1_2020_BumperF_SetHRO
8097693: 					Car_Subaru_ImprezaWRXSTi_2006_BumperF_SetA
42706020: 					Car_Koenigsegg_Regera_2015_BumperR_SetC
1455471986: 					Car_BMW_M4_2017_BumperR_SetA
902884871: 					Car_Acura_RSXS_2004_BumperR_SetD
27479712: 					Car_Mazda_MX5_2015_BumperF_SetB
4152311429: 					Car_Porsche_9912GTRS_2018_BumperF_SetB
44906515: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetORxF
2471322659: 					Car_Subaru_BRZPremium_2014_BumperR_SetE
9556148: 					Car_Pontiac_TransAm_1977_BumperF_SetD
35065715: 					Car_MercedesBenz_AMGA45_2016_BumperF_SetD
925210214: 					Car_Nissan_SilviaSpecR_2002_BumperF_SetA
36813573: 					Car_Ford_F150Raptor_2017_BumperF_SetE
170046933: 					Car_Nissan_SkylineGTRVSpecR32_1993_BumperF_SetB
48357972: 					Car_Porsche_9912GTRS_2018_BumperR_SetA
1167002: 					Car_Ford_GT_2017_BumperF_SetB
3786579794: 					Car_Chevrolet_CorvetteZ06_2013_BumperR_SetA
60824228: 					Car_Nissan_GTR_2017_BumperR_SetNSM
924598577: 					Car_BMW_M3E46_2003_BumperR_SetB
19204167: 					Car_Dodge_Charger_1969_BumperF_SetH
62549660: 					Car_Acura_NSX_2019_BumperR_SetC
42503336: 					Car_MercedesBenz_AMGA45_2016_BumperR_SetC
8288658: 					Car_McLaren_P1GTRIcon_2015_BumperR_SetA
38430712: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetORxD
51925374: 					Car_Nissan_370Z_2019_BumperF_SetD
3359784678: 					Car_Nissan_Fairlady240ZG_1971_BumperF_SetA
1603037360: 					Car_Honda_S2000UltimateEdition_2009_BumperR_SetC
1111711204: 					Car_Volkswagen_GolfGti_1974_BumperF_SetC
63206752: 					Car_AlfaRomeo_GiuliaQV_2016_BumperR_SetC
29679625: 					Car_Ford_Explorer_2011_BumperR_SetA
14503503: 					Car_Jaguar_FTypeRCoupe_2015_BumperR_SetC
37631446: 					Car_Koenigsegg_Regera_2015_BumperR_SetA
61222245: 					Car_Volkswagen_GolfGTi_2016_BumperF_SetC
61409584: 					Car_Lamborghini_AventadorLP7404S_2018_BumperF_SetSVJ
1793886001: 					Car_Ford_MustangFoxbody_1990_BumperR_SetB
5659940: 					Car_Mitsubishi_EvolutionX_2008_BumperR_SetNFS
136166610: 					Car_Volvo_242DL_1975_BumperR_SetA
56638170: 					Car_Chevrolet_C10PickupStepside_1965_BumperF_SetORxA
49655812: 					Car_Lamborghini_AventadorLP740S_2018_BumperF_SetSVJR
52592216: 					Car_Chevrolet_ColoradoZR2_2017_BumperR_SetB
33664199: 					Car_Chevrolet_CorvetteGS_2017_BumperR_SetNFS
1946826340: 					Car_Honda_NSXTypeR_1992_BumperF_SetC
3301748084: 					Car_Mitsubishi_EvolutionMR_2008_BumperF_SetC
56963330: 					Car_Plymouth_Barracuda_1970_BumperF_SetB
874814: 					Car_Porsche_PanameraTurbo_2017_BumperF_SetA
8851817: 					Car_Ferrari_458Italia_2014_BumperF_SetB
1513525761: 					Car_Ford_MustangBoss302_1969_BumperR_SetB
2629317494: 					Car_Nissan_Fairlady240ZG_1971_BumperR_SetE
29171192: 					Car_BMW_X6M_2016_BumperF_SetB
61968075: 					Car_Chevrolet_CorvetteGS_2017_BumperF_SetB
26476872: 					Car_AstonMartin_DB5_1964_BumperR_SetC
66655970: 					Car_Lamborghini_HuracanLP580_2018_BumperF_SetE
4366002: 					Car_Chevrolet_C10PickupStepside_1965_BumperR_SetD
20189289: 					Car_Chevrolet_BelAir_1955_BumperR_SetE
17392503: 					Car_Chevrolet_CorvetteGS_2017_BumperR_SetZR1
2814600530: 					Car_Porsche_718CaymanGTS_2018_BumperR_SetGT4
18045015: 					Car_Mercury_Cougar_1967_BumperR_SetC
10076391: 					Car_Chevrolet_CorvetteGS_2017_BumperF_SetC
#########################



###PerformanceModificationTuningItemData###
60148930: 					Race_Downforce_Tuning_1
26351360: 					RideHeight_Height_Tuning_55mm
24003154: 					Camber_Front_Tuning_1
33741274: 					RideHeight_Height_Tuning_15mm
50290842: 					RideHeight_Height_Tuning_35mm
9750168: 					Camber_Rear_Tuning_1
48860859: 					Race_SteerRate_Tuning_1
16331583: 					Race_TCS_Tuning_1
23009985: 					Race_Brake_Tuning_1
41420810: 					RideHeight_Rake_Tuning_1
56708142: 					RideHeight_Height_Tuning_75mm
44381207: 					RideHeight_Height_Tuning_85mm
38309429: 					Toe_Front_Tuning_1
29822085: 					TrackWidth_Rear_Tuning_1
37511675: 					RideHeight_Height_Tuning_65mm
53111321: 					RideHeight_Height_Tuning_95mm
35933464: 					RideHeight_Height_Tuning_25mm
29212163: 					Toe_Rear_Tuning_1
34720755: 					TrackWidth_Front_Tuning_1
23136899: 					RideHeight_Height_Tuning_7mm
55622290: 					RideHeight_Height_Tuning_150mmOffroad
14079595: 					Caster_Tuning_1
17062700: 					RideHeight_Height_Tuning_105mm
24574615: 					RideHeight_Height_Tuning_45mm
1138143: 					RideHeight_Height_Tuning_RangeRover
#########################



###ExhaustAudioTuningItemData###
5785254: 					TimbreSliderItem
25265791: 					ToneSliderItem
43879499: 					OverrunSliderItem
48494498: 					ResonanceSliderItem
#########################



###LightsItemData###
61631761: 					Car_Mitsubishi_EvolutionX_2008_HeadLights_SetA
12069444: 					Car_Volkswagen_GolfGTi_2016_TailLights_SetA
61392718: 					Car_Volkswagen_GolfGTi_2016_HeadLights_SetA
58080769: 					Car_Nissan_SkylineGTRVspecR34_1999_HeadLights_SetA
3643887105: 					Car_Nissan_SkylineGTRVspecR34_1999_TailLights_SetA
39298369: 					Car_Mitsubishi_EvolutionX_2008_TailLights_SetA
2133146305: 					Car_BMW_M2Competition_2018_HeadLights_SetA
11765226: 					Car_AstonMartin_DB11_2017_HeadLights_SetAcBu
30127299: 					Car_BMW_i8_2018_HeadLights_SetAcYl
42241567: 					Car_BMW_X6M_2016_TailLights_SetA
47470803: 					Car_Ford_Mustang_1965_HeadLights_SetB
64938886: 					Car_Lamborghini_DiabloSuperVeloce_1995_HeadLights_SetAcRb
52451785: 					Car_Nissan_350Z_2006_HeadLights_SetA
16173842: 					Car_Ford_FocusRS_2015_HeadLights_SetAcYl
52955532: 					Car_Volvo_242DL_1975_HeadLights_SetAcPr
51454960: 					Car_Porsche_911CarreraRSR_1974_TailLights_SetBcSm
4234907841: 					Car_Ford_MustangFoxbody_1990_HeadLights_SetA
55140589: 					Car_Ferrari_458Italia_2014_HeadLights_SetAcPr
26997335: 					Car_Mazda_MX5_1996_HeadLights_SetFcPr
107877516: 					Car_Nissan_GTRSkylineKPGC10_1971_HeadLights_SetL
4941828: 					Car_Buick_GrandNational_1987_TailLights_SetA
44013400: 					Car_Volvo_Amazon_1970_HeadLights_SetAcBu
8395805: 					Car_Porsche_918Spyder_2015_HeadLights_SetAcRb
31299084: 					Car_BMW_Z4M40i_2019_TailLights_SetA
56161: 					Car_Chevrolet_C10PickupStepside_1965_HeadLights_SetAcBu
31989507: 					Car_Chevrolet_CorvetteZ06_2013_HeadLights_SetAcSm
